id,cluster,image_path,image_href
623,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0056.png,../../../data/glomeruli/crops/RECHERCHE-016_0056.png
624,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0057.png,../../../data/glomeruli/crops/RECHERCHE-016_0057.png
625,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0058.png,../../../data/glomeruli/crops/RECHERCHE-016_0058.png
626,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0059.png,../../../data/glomeruli/crops/RECHERCHE-016_0059.png
627,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0060.png,../../../data/glomeruli/crops/RECHERCHE-016_0060.png
628,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0061.png,../../../data/glomeruli/crops/RECHERCHE-016_0061.png
629,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0062.png,../../../data/glomeruli/crops/RECHERCHE-016_0062.png
630,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-016_0063.png,../../../data/glomeruli/crops/RECHERCHE-016_0063.png
634,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0003.png,../../../data/glomeruli/crops/RECHERCHE-017_0003.png
637,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0006.png,../../../data/glomeruli/crops/RECHERCHE-017_0006.png
638,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0007.png,../../../data/glomeruli/crops/RECHERCHE-017_0007.png
640,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0009.png,../../../data/glomeruli/crops/RECHERCHE-017_0009.png
641,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0010.png,../../../data/glomeruli/crops/RECHERCHE-017_0010.png
642,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0011.png,../../../data/glomeruli/crops/RECHERCHE-017_0011.png
643,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0012.png,../../../data/glomeruli/crops/RECHERCHE-017_0012.png
644,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0013.png,../../../data/glomeruli/crops/RECHERCHE-017_0013.png
649,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0018.png,../../../data/glomeruli/crops/RECHERCHE-017_0018.png
652,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0021.png,../../../data/glomeruli/crops/RECHERCHE-017_0021.png
653,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0022.png,../../../data/glomeruli/crops/RECHERCHE-017_0022.png
656,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0025.png,../../../data/glomeruli/crops/RECHERCHE-017_0025.png
658,1,C:\Users\alexa\Desktop\Glomeruli-FP03-2026\data\glomeruli\crops\RECHERCHE-017_0027.png,../../../data/glomeruli/crops/RECHERCHE-017_0027.png
